,file,group,subject,condition,series,channels,delay_avg,delay_std,delay_min,delay_max,dim_avg,dim_std,dim_min,dim_max
05_1,subject_05.set,high,05,condition 1,"[[-3.54441553e-07 -7.20848680e-07  2.01269364e-06 ... -2.02464008e-06
  -2.12508845e-06 -2.83509040e-06]
 [-2.39071870e-06 -6.23408079e-07  1.63211870e-06 ... -2.00087214e-06
  -1.48911846e-06 -2.62063503e-06]
 [-3.34466648e-06 -1.00720024e-06  2.62462068e-06 ... -9.84820664e-07
  -9.99139726e-07 -2.80069637e-06]
 ...
 [-2.97449803e-06 -1.86291528e-06 -4.19334269e-06 ...  2.01255703e-06
   4.68054390e-06  8.31485462e-06]
 [-5.00130415e-06 -2.79954815e-06 -2.40403700e-06 ... -1.59575236e-06
   7.79678524e-07  4.34034777e-06]
 [-2.28519988e-06 -1.57374930e-06 -2.76623154e-06 ... -2.84477687e-06
  -5.83940148e-07  1.90417814e-06]]","['F7', 'F3', 'FZ', 'F4', 'F8', 'C3', 'C4', 'T7', 'CZ', 'T8', 'P3', 'PZ', 'P4', 'OZ', 'PO3', 'PO4']",21.6875,6.059277494058182,9.0,28.0,7.4375,0.8637671850678283,6.0,9.0
05_2,subject_05.set,high,05,condition 2,"[[-2.76710010e-06 -9.44234431e-07 -1.81050384e-06 ... -8.26179409e-06
  -1.10626602e-05 -1.17864084e-05]
 [-3.14166427e-06 -3.06827283e-06 -3.94259906e-06 ...  1.41145315e-05
   1.00032082e-05  7.34503794e-06]
 [-3.64200711e-06 -3.69921088e-06 -5.44858980e-06 ...  2.73197021e-05
   2.14366283e-05  1.75242729e-05]
 ...
 [ 7.36751509e-06  3.84451675e-06  4.52364111e-06 ... -1.55183859e-05
  -1.73164616e-05 -1.37812719e-05]
 [ 3.06098247e-06  3.69797230e-06  1.20687985e-06 ... -1.53853321e-05
  -1.59799805e-05 -1.96487026e-05]
 [ 1.71941900e-06  7.57370889e-07  3.17792010e-06 ... -1.50701275e-05
  -1.28024340e-05 -1.10968170e-05]]","['F7', 'F3', 'FZ', 'F4', 'F8', 'C3', 'C4', 'T7', 'CZ', 'T8', 'P3', 'PZ', 'P4', 'OZ', 'PO3', 'PO4']",24.5,3.6571847095819483,17.0,30.0,7.5,0.6123724356957945,7.0,9.0
05_3,subject_05.set,high,05,condition 3,"[[-1.32978077e-05 -1.48857603e-05 -1.24928169e-05 ... -2.92153716e-06
  -3.01476026e-06 -3.60374856e-06]
 [ 8.43260384e-06  8.30057144e-06  6.41462183e-06 ...  1.84100890e-06
  -1.55808783e-06 -1.45854235e-06]
 [ 2.02340469e-05  2.08678169e-05  1.79454651e-05 ...  2.26311898e-06
  -2.07206798e-06 -1.30614591e-06]
 ...
 [-1.26608648e-05 -1.17117014e-05 -9.34571266e-06 ... -5.72650576e-06
  -6.75653875e-07  4.89334011e-06]
 [-1.89653740e-05 -1.25128613e-05 -1.41913872e-05 ... -2.07493248e-05
  -1.79854221e-05 -1.39777079e-05]
 [-1.30758209e-05 -1.32223282e-05 -1.30301676e-05 ... -3.74352908e-06
  -1.24339533e-06 -1.44494796e-06]]","['F7', 'F3', 'FZ', 'F4', 'F8', 'C3', 'C4', 'T7', 'CZ', 'T8', 'P3', 'PZ', 'P4', 'OZ', 'PO3', 'PO4']",25.0,3.968626966596886,19.0,31.0,7.1875,1.0734727523323542,6.0,9.0
05_4,subject_05.set,high,05,condition 4,"[[-3.45093107e-06 -2.07249498e-06 -4.27675337e-07 ... -4.48425293e-06
  -2.47201562e-06 -3.05351496e-06]
 [-9.49334383e-07 -3.39641881e-06 -4.33038902e-06 ... -9.45774972e-07
   7.25066900e-07  2.91417837e-06]
 [-7.01216832e-08 -3.98331785e-06 -6.35324621e-06 ...  5.71313262e-07
   2.47531557e-06  6.48111200e-06]
 ...
 [ 1.19212294e-05  1.20382462e-05  9.28278983e-07 ... -1.32750673e-05
  -1.41606464e-05 -1.60107822e-05]
 [-1.37430029e-05 -1.54958782e-05 -2.21871510e-05 ...  2.04054871e-05
   1.37826405e-05  1.51514034e-05]
 [-1.75967717e-06 -4.68467593e-07 -2.31133175e-06 ... -1.11220951e-05
  -1.08771877e-05 -1.39231529e-05]]","['F7', 'F3', 'FZ', 'F4', 'F8', 'C3', 'C4', 'T7', 'CZ', 'T8', 'P3', 'PZ', 'P4', 'OZ', 'PO3', 'PO4']",24.875,3.5333235062756425,17.0,31.0,7.375,1.3169567191065923,6.0,10.0
05_5,subject_05.set,high,05,condition 5,"[[-3.37522435e-06 -3.48513126e-06 -4.66894293e-06 ...  3.80412531e-06
   2.93732667e-06  1.37817001e-06]
 [ 2.80229855e-06  2.09460831e-06  3.53990293e-06 ...  3.17795992e-06
   2.04680943e-06  2.33048105e-06]
 [ 6.26425648e-06  4.97169876e-06  7.32946396e-06 ...  4.05581141e-06
   2.83705926e-06  2.56334829e-06]
 ...
 [-1.87681198e-05 -2.07997913e-05 -9.19449615e-06 ...  2.59995437e-06
   4.06886578e-06  5.31391191e-06]
 [ 1.76213608e-05  1.84689465e-05  2.36605682e-05 ... -4.00593710e-06
  -3.16953778e-06 -3.07579660e-06]
 [-1.48335648e-05 -1.37378578e-05 -9.80819893e-06 ... -1.88538957e-06
  -1.14202392e-06  4.02281135e-07]]","['F7', 'F3', 'FZ', 'F4', 'F8', 'C3', 'C4', 'T7', 'CZ', 'T8', 'P3', 'PZ', 'P4', 'OZ', 'PO3', 'PO4']",25.25,4.038873605350878,15.0,31.0,8.0625,0.899218410621135,7.0,10.0
06_0,subject_06.set,high,06,condition 0,"[[ 1.02610981e-06  5.47427464e-06  5.26207972e-06 ...  8.10584927e-06
   9.54689026e-06  2.30674124e-06]
 [ 1.77993298e-06 -1.07571399e-06 -2.28161931e-06 ...  1.29041233e-05
   1.11347265e-05  5.62889719e-06]
 [ 6.71786129e-07  2.25505972e-06  8.84406328e-07 ...  1.00891924e-05
   9.07316685e-06  3.49747014e-06]
 ...
 [-9.78059483e-06 -1.43875599e-06  6.05727851e-07 ...  3.85768247e-06
   9.66002083e-06  1.05701036e-05]
 [-2.96651268e-06  2.91722679e-06  3.76552200e-06 ... -2.09839115e-05
  -1.18844881e-05 -3.34205294e-06]
 [ 3.97516834e-09 -1.45358305e-05 -1.04502344e-05 ... -2.99270267e-05
  -2.41921883e-05 -1.13565426e-05]]","['F7', 'F3', 'FZ', 'F4', 'F8', 'C3', 'C4', 'T7', 'CZ', 'T8', 'P3', 'PZ', 'P4', 'OZ', 'PO3', 'PO4']",23.375,5.91475908216049,13.0,31.0,6.875,0.6959705453537527,6.0,9.0
06_1,subject_06.set,high,06,condition 1,"[[-2.30957222e-06 -2.41352868e-06 -9.15687370e-06 ... -7.26177275e-07
  -2.07476830e-06 -1.35219359e-06]
 [ 1.64279366e-06 -8.30976889e-08 -3.57159734e-06 ... -4.59667730e-06
  -7.65686035e-06 -7.73690462e-06]
 [ 2.73989260e-07 -4.21947539e-07 -3.84851146e-06 ... -3.71552944e-06
  -6.24165010e-06 -5.54732180e-06]
 ...
 [ 4.92373419e-06  8.05420876e-06  1.52714729e-05 ... -6.83696628e-07
   5.34740067e-06  8.23051643e-06]
 [-4.51503944e-06 -3.74690914e-06  2.44355297e-06 ... -2.06021166e-06
   2.05002499e-06 -2.71271682e-06]
 [-1.89696968e-06  5.03088999e-06  1.23650780e-05 ... -1.09197783e-06
   4.68422174e-07  1.82119930e-06]]","['F7', 'F3', 'FZ', 'F4', 'F8', 'C3', 'C4', 'T7', 'CZ', 'T8', 'P3', 'PZ', 'P4', 'OZ', 'PO3', 'PO4']",20.375,7.105235745561156,2.0,28.0,6.75,0.5590169943749475,6.0,8.0
06_2,subject_06.set,high,06,condition 2,"[[-9.76358235e-07  2.97534525e-07  3.42882967e-06 ...  4.98908710e-06
   4.77619171e-06  5.72987127e-06]
 [-4.99704885e-06 -3.12380934e-06 -1.33890021e-06 ...  4.71066904e-06
   3.33378983e-06  3.44214106e-06]
 [-2.57505131e-06 -1.10245752e-06  5.00545204e-07 ...  7.32461023e-06
   7.14392042e-06  6.26909447e-06]
 ...
 [ 3.77234077e-06  7.94654751e-06  1.30643272e-05 ... -2.02605343e-05
  -2.22498112e-05 -1.63974171e-05]
 [-1.26651831e-05 -1.45430984e-05 -1.70947685e-05 ...  8.48145580e-06
   5.48555851e-06  1.02015047e-05]
 [ 1.34629548e-07 -3.09210205e-06 -5.04813242e-06 ... -9.17999458e-06
  -8.64454174e-06 -7.88807821e-06]]","['F7', 'F3', 'FZ', 'F4', 'F8', 'C3', 'C4', 'T7', 'CZ', 'T8', 'P3', 'PZ', 'P4', 'OZ', 'PO3', 'PO4']",21.5625,6.963913680539126,9.0,31.0,6.9375,0.7473912964438374,6.0,8.0
06_3,subject_06.set,high,06,condition 3,"[[ 6.04772997e-06  4.51813650e-06  4.13129425e-06 ... -1.53765345e-06
  -1.47766066e-06  2.08861634e-07]
 [ 2.39462900e-06 -5.05550861e-07 -3.62458490e-08 ... -7.57676935e-06
  -7.58168221e-06 -7.34762716e-06]
 [ 5.05220366e-06  3.36364102e-06  3.60338855e-06 ... -1.02912843e-06
  -1.48120785e-06 -2.43963099e-06]
 ...
 [-1.55857105e-05 -1.30701656e-05 -1.37644329e-05 ... -7.33805716e-07
   7.35325003e-06  3.57020497e-06]
 [ 1.31305218e-05  1.39710608e-05  1.15918894e-05 ... -1.45830469e-05
  -6.45946360e-06 -4.09488106e-06]
 [-7.00560379e-06 -5.86505556e-06 -4.30226278e-06 ... -3.77225018e-06
  -6.67898226e-06 -1.29751787e-05]]","['F7', 'F3', 'FZ', 'F4', 'F8', 'C3', 'C4', 'T7', 'CZ', 'T8', 'P3', 'PZ', 'P4', 'OZ', 'PO3', 'PO4']",22.0625,5.617703601116741,12.0,31.0,6.875,0.33071891388307384,6.0,7.0
06_4,subject_06.set,high,06,condition 4,"[[ 1.21030891e-06  9.20906849e-09 -7.76627421e-07 ...  2.18846989e-06
   2.74210460e-08 -8.21091652e-07]
 [-7.15024662e-06 -8.80862141e-06 -9.83583069e-06 ...  3.60347652e-06
   2.87113380e-06  3.41810584e-06]
 [-2.77520990e-06 -4.38874292e-06 -5.29019976e-06 ...  2.46210146e-06
   1.66629660e-06  2.22929597e-06]
 ...
 [-1.98041391e-06  7.49612045e-06  1.09868393e-05 ...  9.86308002e-06
   1.44104919e-05  1.02689514e-05]
 [-5.95248175e-06 -4.10225439e-06 -4.58528185e-06 ... -2.42465878e-05
  -2.12202492e-05 -2.37498207e-05]
 [-1.64642582e-05 -1.33855762e-05 -1.06787043e-05 ... -2.91193342e-06
  -2.93739915e-06 -3.27468133e-06]]","['F7', 'F3', 'FZ', 'F4', 'F8', 'C3', 'C4', 'T7', 'CZ', 'T8', 'P3', 'PZ', 'P4', 'OZ', 'PO3', 'PO4']",19.625,5.851014869234225,12.0,31.0,7.1875,0.8816709987291178,5.0,9.0
06_5,subject_06.set,high,06,condition 5,"[[-9.25143003e-07 -2.59108162e-06 -7.44284987e-07 ... -5.10581160e-06
  -1.66503406e-06  6.38675511e-07]
 [ 5.58438301e-06  3.72399235e-06  2.91586852e-06 ... -3.76027560e-06
   1.54184246e-06  2.76980281e-06]
 [ 3.96983910e-06  2.77790499e-06  2.07209492e-06 ... -2.08215141e-06
   2.12170601e-06  2.59555149e-06]
 ...
 [ 5.73962927e-06  1.26289339e-05  1.07936754e-05 ... -8.01184177e-06
  -8.68917656e-06 -3.07123804e-06]
 [-2.32670174e-05 -2.02642212e-05 -2.55718422e-05 ... -5.33711195e-06
  -8.45341587e-06 -3.34909201e-06]
 [-1.37522244e-06 -9.26429704e-08 -7.82095850e-07 ...  6.97182322e-06
   4.50344515e-06  7.60060668e-07]]","['F7', 'F3', 'FZ', 'F4', 'F8', 'C3', 'C4', 'T7', 'CZ', 'T8', 'P3', 'PZ', 'P4', 'OZ', 'PO3', 'PO4']",19.75,6.977642868476432,7.0,30.0,7.0625,0.42847841252506524,6.0,8.0
07_0,subject_07.set,high,07,condition 0,"[[-1.34660876e-06 -7.66107082e-06 -1.06122608e-05 ... -4.03406668e-06
   2.12929055e-07  4.07802773e-06]
 [-9.08085287e-07 -3.43248105e-06 -8.23722744e-06 ... -2.95955777e-06
  -9.34920847e-07 -7.03063458e-08]
 [-4.47797269e-07 -3.45699692e-06 -1.08620062e-05 ... -4.94161510e-06
  -2.40352702e-06 -1.49534285e-06]
 ...
 [ 2.60130137e-07  6.95776558e-06  3.96930790e-06 ...  3.32443166e-06
   9.93696094e-07  5.06552815e-07]
 [-8.58626306e-07  3.41026163e-06  6.70769548e-06 ...  2.19263649e-06
   4.35774773e-07 -9.62490916e-07]
 [ 2.42677617e-06  8.41275787e-06  1.32587376e-05 ...  3.21545219e-06
  -6.11534063e-09 -1.89392161e-06]]","['F7', 'F3', 'FZ', 'F4', 'F8', 'C3', 'C4', 'T7', 'CZ', 'T8', 'P3', 'PZ', 'P4', 'OZ', 'PO3', 'PO4']",20.0,5.863019699779287,11.0,30.0,7.5,1.5,6.0,12.0
07_1,subject_07.set,high,07,condition 1,"[[ 2.18459034e-06 -4.35283452e-07 -3.87221384e-06 ... -7.21660519e-06
  -7.61965990e-06 -1.19065924e-05]
 [ 1.94902778e-07 -5.68281591e-07 -3.38200426e-06 ...  4.93269396e-06
   3.27750778e-06  2.96543598e-06]
 [-1.41232729e-06 -1.66448534e-06 -3.92237926e-06 ...  5.68999481e-06
   3.62815118e-06  2.80275989e-06]
 ...
 [-7.90869772e-07 -6.45569801e-07  3.73388815e-06 ... -2.08852530e-06
  -3.36687088e-06 -4.64021301e-06]
 [-1.39385426e-06 -3.81509930e-07  2.24362350e-06 ...  4.04489994e-06
   4.77272987e-06  5.23254442e-06]
 [-1.49171650e-06  6.33820355e-07  4.89065838e-06 ... -2.12933588e-06
  -6.53940141e-07  2.70646477e-06]]","['F7', 'F3', 'FZ', 'F4', 'F8', 'C3', 'C4', 'T7', 'CZ', 'T8', 'P3', 'PZ', 'P4', 'OZ', 'PO3', 'PO4']",21.875,5.383713866839507,14.0,30.0,6.8125,0.8076779989575054,6.0,9.0
07_2,subject_07.set,high,07,condition 2,"[[-1.39182911e-05 -1.44887323e-05 -1.15465622e-05 ... -7.02821112e-06
  -7.59586716e-06 -6.60124969e-06]
 [ 3.62736511e-06  4.69538736e-06  4.40627193e-06 ... -6.20667124e-06
  -3.93428397e-06 -3.35873008e-06]
 [ 4.03350306e-06  5.07092524e-06  5.02796030e-06 ... -7.60002756e-06
  -5.56536865e-06 -4.52855778e-06]
 ...
 [-3.69787741e-06 -5.67513323e-06 -3.66221666e-06 ...  7.33845329e-06
   5.09220791e-06  5.79082394e-06]
 [ 5.15450716e-06  4.05604172e-06  2.93967319e-06 ...  8.78855419e-06
   8.23084927e-06  6.20042229e-06]
 [ 4.51781797e-06  4.10432386e-06  1.49554873e-06 ...  5.95022392e-06
   4.18811798e-06  4.49881601e-06]]","['F7', 'F3', 'FZ', 'F4', 'F8', 'C3', 'C4', 'T7', 'CZ', 'T8', 'P3', 'PZ', 'P4', 'OZ', 'PO3', 'PO4']",23.3125,4.869788881460879,11.0,30.0,6.9375,0.6584783595532961,6.0,8.0
07_3,subject_07.set,high,07,condition 3,"[[-4.55863953e-06 -3.00157762e-06 -3.38678694e-06 ... -1.11289907e-06
  -1.24694884e-06 -7.59020507e-07]
 [-1.79425871e-06 -1.14263964e-06 -3.67522669e-06 ... -7.57007933e-06
  -1.07781553e-05 -1.23271599e-05]
 [-3.11966920e-06 -2.40350652e-06 -4.37922430e-06 ... -1.01414890e-05
  -1.36480694e-05 -1.57365389e-05]
 ...
 [ 3.65814447e-06  2.71281123e-06  5.55679560e-06 ...  5.44809437e-06
   7.51012993e-06  7.90777636e-06]
 [ 3.41500425e-06  2.09481382e-06  3.38560271e-06 ...  4.67551756e-06
   6.64023113e-06  9.23672771e-06]
 [ 2.73124623e-06  1.15894508e-06  3.87227058e-06 ...  3.15779471e-06
   6.10040236e-06  5.35262012e-06]]","['F7', 'F3', 'FZ', 'F4', 'F8', 'C3', 'C4', 'T7', 'CZ', 'T8', 'P3', 'PZ', 'P4', 'OZ', 'PO3', 'PO4']",21.3125,5.156534083083327,15.0,31.0,7.0625,0.5555121510822243,6.0,8.0
07_4,subject_07.set,high,07,condition 4,"[[-2.78226733e-06 -2.07075047e-06  3.01457196e-07 ... -1.44984045e-05
  -1.28062372e-05 -1.10901270e-05]
 [-1.36155252e-05 -1.25418005e-05 -1.04305382e-05 ... -1.40572977e-05
  -1.21057587e-05 -1.28783989e-05]
 [-1.79205151e-05 -1.68399754e-05 -1.38734007e-05 ... -1.40490942e-05
  -1.26879978e-05 -1.36589336e-05]
 ...
 [ 9.17396736e-06  9.63821411e-06  9.73924160e-06 ...  1.25996046e-05
   1.17509327e-05  1.08885183e-05]
 [ 1.28604565e-05  1.20515509e-05  9.46070862e-06 ...  8.25250626e-06
   6.91157961e-06  4.32513857e-06]
 [ 5.83689594e-06  4.80369711e-06  1.55528140e-06 ...  1.65217094e-05
   1.27692919e-05  1.37032537e-05]]","['F7', 'F3', 'FZ', 'F4', 'F8', 'C3', 'C4', 'T7', 'CZ', 'T8', 'P3', 'PZ', 'P4', 'OZ', 'PO3', 'PO4']",19.0625,5.6730585886274785,11.0,26.0,7.1875,0.8076779989575054,6.0,10.0
07_5,subject_07.set,high,07,condition 5,"[[-9.65824223e-06 -1.00221205e-05 -1.09270306e-05 ... -4.38600779e-07
  -3.25183845e-06 -5.89511812e-07]
 [-1.14951563e-05 -9.88699532e-06 -1.09121552e-05 ... -2.08826303e-06
  -6.42690957e-07  5.76020181e-07]
 [-1.23856716e-05 -1.10371180e-05 -1.21668901e-05 ... -4.03099597e-07
   3.47068489e-07  5.83491981e-07]
 ...
 [ 9.42732048e-06  8.33140850e-06  9.02488804e-06 ...  2.56468272e-06
   2.04576516e-06 -8.93001735e-07]
 [ 1.69674516e-06  1.33866489e-06  4.02763462e-06 ...  2.34892368e-06
   3.51835608e-06  1.72053885e-06]
 [ 1.31749535e-05  1.26795712e-05  1.21625137e-05 ...  2.41312170e-06
   1.51821303e-06 -4.37729210e-07]]","['F7', 'F3', 'FZ', 'F4', 'F8', 'C3', 'C4', 'T7', 'CZ', 'T8', 'P3', 'PZ', 'P4', 'OZ', 'PO3', 'PO4']",23.5,5.937171043518958,11.0,31.0,7.25,0.82915619758885,6.0,9.0
08_0,subject_08.set,high,08,condition 0,"[[ 1.07854252e-05  6.27743530e-06  5.19005775e-06 ...  1.59976828e-06
  -1.06534207e-06 -2.58129430e-06]
 [-9.40485573e-06 -7.05318403e-06 -5.98865700e-06 ...  4.95664406e-06
   3.15494895e-06 -7.59511530e-07]
 [ 2.84921932e-05  2.34898987e-05  1.91614037e-05 ...  3.24509668e-06
  -4.79083419e-07 -1.37049997e-06]
 ...
 [-2.66523361e-05 -2.41776028e-05 -1.90599232e-05 ...  2.22102451e-06
   8.56029987e-07  5.66231251e-07]
 [-4.89943085e-05 -3.95944405e-05 -3.32390404e-05 ...  3.85833001e-06
   6.99084759e-07  1.84633422e-06]
 [-2.32175369e-05 -1.92721729e-05 -1.41932735e-05 ...  8.27802598e-07
   1.95539546e-06  4.24081278e-06]]","['F7', 'F3', 'FZ', 'F4', 'F8', 'C3', 'C4', 'T7', 'CZ', 'T8', 'P3', 'PZ', 'P4', 'OZ', 'PO3', 'PO4']",24.1875,5.547733208257225,12.0,31.0,7.125,0.7806247497997998,6.0,9.0
08_1,subject_08.set,high,08,condition 1,"[[-2.19849253e-06 -2.16357684e-06 -1.97921097e-06 ...  1.06414020e-06
   2.20725560e-06  1.75814438e-06]
 [-2.34590077e-06  7.19525993e-07  4.68378735e-06 ...  6.77536392e-06
   6.63927746e-06  3.03696966e-06]
 [ 4.67236072e-07  4.29091871e-07 -1.72227293e-07 ...  4.49046707e-06
   3.56473374e-06 -3.19265991e-07]
 ...
 [-5.99854827e-07 -3.01886606e-09  3.62177014e-06 ... -5.33616781e-06
  -1.00004995e-06  3.03528428e-06]
 [ 7.29071736e-07 -1.01168585e-06  2.14059734e-06 ... -2.23351550e-06
   3.89533103e-07  2.07732034e-06]
 [ 4.01477194e-06  1.05214095e-06 -2.42086947e-07 ... -5.29446840e-06
  -4.28818941e-06 -9.03745174e-07]]","['F7', 'F3', 'FZ', 'F4', 'F8', 'C3', 'C4', 'T7', 'CZ', 'T8', 'P3', 'PZ', 'P4', 'OZ', 'PO3', 'PO4']",24.875,6.163146517810525,8.0,31.0,6.8125,0.7261843774138906,6.0,8.0
08_2,subject_08.set,high,08,condition 2,"[[ 1.10652435e-06  3.56973737e-07 -1.62312698e-06 ...  1.40681243e-06
   5.01895487e-07  3.56656700e-07]
 [-7.82708406e-07  3.13052863e-07  3.48333073e-06 ... -7.77501678e-06
  -6.61282730e-06 -6.23708677e-06]
 [-4.08735657e-06 -1.91981447e-06  1.53040528e-06 ... -3.28178525e-06
  -3.19553542e-06 -2.62048960e-06]
 ...
 [ 4.05439377e-06  3.98969233e-07 -4.06193447e-06 ...  1.28503454e-06
   8.81671160e-08 -1.53154477e-07]
 [ 3.31050420e-06  2.27833104e-06  7.86771595e-07 ... -4.00746524e-07
  -2.76992393e-06 -3.87408900e-06]
 [ 1.18344617e-06 -6.98571622e-07 -2.20247865e-06 ... -2.17833328e-06
  -3.12333918e-06 -3.70968699e-06]]","['F7', 'F3', 'FZ', 'F4', 'F8', 'C3', 'C4', 'T7', 'CZ', 'T8', 'P3', 'PZ', 'P4', 'OZ', 'PO3', 'PO4']",24.4375,5.936842068810657,9.0,31.0,6.8125,0.5266343608235224,6.0,8.0
08_3,subject_08.set,high,08,condition 3,"[[-1.48804918e-07 -1.03788161e-06  1.02490976e-07 ... -5.21589613e-06
  -5.73303175e-06 -5.91471004e-06]
 [-5.26799536e-06 -5.74048853e-06 -8.95200157e-06 ...  9.33760548e-06
   1.10750980e-05  1.02594891e-05]
 [-2.87788916e-06 -4.81779909e-06 -6.86670065e-06 ...  6.62544537e-06
   7.32977200e-06  7.15222073e-06]
 ...
 [-2.88169477e-08  9.62648869e-07  3.09994817e-06 ... -6.45966768e-06
  -7.60416222e-06 -8.74656105e-06]
 [-3.40456605e-06 -1.33315384e-06  1.17602813e-06 ...  2.27654004e-06
   1.13465846e-06  6.24173880e-07]
 [-4.91466999e-06 -5.69762564e-06 -3.70229673e-06 ... -3.66115713e-06
  -6.00194883e-06 -7.10499716e-06]]","['F7', 'F3', 'FZ', 'F4', 'F8', 'C3', 'C4', 'T7', 'CZ', 'T8', 'P3', 'PZ', 'P4', 'OZ', 'PO3', 'PO4']",23.8125,6.521299237881973,7.0,31.0,6.6875,0.46351240544347894,6.0,7.0
08_4,subject_08.set,high,08,condition 4,"[[-4.69748878e-06 -4.05279875e-06 -4.47991562e-06 ... -5.26772928e-06
  -6.31902552e-06 -7.12954998e-06]
 [ 8.12258530e-06  7.87900305e-06  6.10281610e-06 ...  4.01725006e-06
   2.93453407e-06  2.18632650e-06]
 [ 6.32563686e-06  7.12522125e-06  6.22714567e-06 ... -1.07867193e-06
  -1.04536283e-06  8.99052560e-07]
 ...
 [-9.76838684e-06 -1.10119314e-05 -1.12633848e-05 ... -3.82850552e-06
  -4.73076153e-06 -7.53928661e-06]
 [-3.70302618e-07 -2.43616128e-06 -1.63319767e-06 ... -1.52588615e-05
  -1.62173500e-05 -1.56419048e-05]
 [-6.21965694e-06 -5.32979012e-06 -4.81745338e-06 ... -5.72433710e-06
  -4.17612123e-06 -6.46094322e-06]]","['F7', 'F3', 'FZ', 'F4', 'F8', 'C3', 'C4', 'T7', 'CZ', 'T8', 'P3', 'PZ', 'P4', 'OZ', 'PO3', 'PO4']",24.5625,6.010082674140182,13.0,31.0,7.375,0.7806247497997998,6.0,9.0
08_5,subject_08.set,high,08,condition 5,"[[-7.94442129e-06 -6.38323689e-06 -5.31678724e-06 ... -2.26608825e-06
  -2.97185278e-06 -4.12370634e-06]
 [ 3.44294047e-06  2.94212031e-06  3.65991926e-06 ...  6.68684435e-06
   3.70578003e-06  1.05019534e-06]
 [ 7.42734253e-07 -5.94202816e-07 -9.39442754e-07 ...  7.95092535e-06
   7.41277218e-06  6.69613266e-06]
 ...
 [-8.16724682e-06 -3.96450472e-06 -8.70589495e-07 ...  7.97831869e-06
   7.22730589e-06  4.25061464e-06]
 [-1.37080555e-05 -1.02711859e-05 -7.52739239e-06 ... -3.91104650e-06
  -4.03758526e-06 -5.05064058e-06]
 [-8.02457523e-06 -6.58703089e-06 -6.13969707e-06 ... -4.08180285e-06
  -2.90144634e-06 -1.26736999e-06]]","['F7', 'F3', 'FZ', 'F4', 'F8', 'C3', 'C4', 'T7', 'CZ', 'T8', 'P3', 'PZ', 'P4', 'OZ', 'PO3', 'PO4']",20.1875,8.501608303727007,6.0,31.0,7.125,1.1110243021644486,6.0,11.0
09_0,subject_09.set,high,09,condition 0,"[[ 2.76319432e-06  4.00688314e-06  2.63954282e-06 ... -3.26890731e-06
  -2.82060099e-06 -2.20222330e-06]
 [-9.67589438e-07 -6.76788235e-06 -7.09924126e-06 ...  2.59311581e-06
   2.45781302e-06  5.59259765e-08]
 [ 2.67367411e-06  4.39060593e-06  2.46332526e-06 ... -7.99773169e-06
  -7.27078867e-06 -6.82755756e-06]
 ...
 [-5.96704960e-06 -7.72104549e-06 -2.48356652e-06 ...  5.23610823e-08
  -3.62703586e-06 -5.08750057e-06]
 [-6.65346241e-06 -1.30642128e-05 -4.29152012e-06 ...  1.47193956e-05
   1.06764708e-05  6.21674204e-06]
 [-1.75743774e-07  7.27309823e-07  2.33745456e-06 ... -1.01125062e-06
   6.89869225e-07  4.30377752e-07]]","['F7', 'F3', 'FZ', 'F4', 'F8', 'C3', 'C4', 'T7', 'CZ', 'T8', 'P3', 'PZ', 'P4', 'OZ', 'PO3', 'PO4']",21.5,6.928203230275509,9.0,31.0,7.0625,0.7473912964438374,6.0,9.0
09_1,subject_09.set,high,09,condition 1,"[[ 6.44504726e-07  4.63678312e-06  8.01722813e-06 ... -1.11426401e-05
  -6.58512497e-06 -4.28807640e-06]
 [ 6.58486605e-07  4.43438005e-06  9.84301186e-06 ... -1.53314524e-05
  -1.17630100e-05 -5.12211418e-06]
 [-4.33251810e-06 -1.44362831e-06  2.49990726e-06 ... -1.58585596e-05
  -1.11744728e-05 -5.27024317e-06]
 ...
 [-5.54008818e-06 -7.22887897e-06 -9.04538918e-06 ...  1.71510372e-05
   9.76353359e-06  1.54653609e-07]
 [ 5.81332445e-07 -7.39558268e-06 -1.07759008e-05 ...  2.77036877e-05
   1.72387199e-05  8.91966248e-06]
 [-9.38337147e-07 -5.33701324e-06 -1.07473650e-05 ...  2.36276951e-05
   1.20647230e-05  1.25743020e-06]]","['F7', 'F3', 'FZ', 'F4', 'F8', 'C3', 'C4', 'T7', 'CZ', 'T8', 'P3', 'PZ', 'P4', 'OZ', 'PO3', 'PO4']",15.875,5.861687043846677,7.0,26.0,7.3125,1.1021995055342748,6.0,11.0
