,file,group,subject,condition,window,series,channels
27_POST_15,27_POST_15,low,27,POST,15,"[[ 3.94354796e-06  4.12840366e-06  2.66823769e-07 ...  4.45264292e-06
  -9.29883778e-07  4.37755299e-06]
 [ 1.01588678e-05  1.00406904e-05  8.57990074e-06 ...  1.23533077e-05
   6.24970961e-06  8.76619148e-06]
 [ 9.65189362e-06  9.43328190e-06  6.72873259e-06 ...  1.04477768e-05
   4.44793749e-06  6.94956923e-06]
 ...
 [-1.22897520e-05 -1.21276722e-05 -8.13634872e-06 ... -5.02946138e-06
  -4.79328632e-06 -3.17189622e-06]
 [-8.56627750e-06 -1.28027029e-05 -4.20022678e-06 ... -9.92907619e-06
  -2.19185615e-06 -2.39791322e-06]
 [-8.71811867e-06 -4.10341597e-06  7.36648962e-08 ... -1.11357367e-06
   3.67694402e-06 -5.52825403e-06]]","['F7', 'F3', 'FZ', 'F4', 'F8', 'C3', 'C4', 'T7', 'CZ', 'T8', 'P3', 'PZ', 'P4', 'OZ', 'PO3', 'PO4']"
27_POST_16,27_POST_16,low,27,POST,16,"[[ 5.77413845e-06 -1.01993573e-06  5.83362341e-07 ...  1.34623003e-06
   2.24282332e-08  7.41173506e-07]
 [ 9.21363831e-06 -1.07360196e-06  5.19332266e-06 ...  5.89439583e-06
   6.45719957e-06  6.22277737e-06]
 [ 9.65256405e-06 -9.97857988e-07  4.47688770e-06 ...  6.84427023e-06
   6.05657291e-06  5.25054359e-06]
 ...
 [-1.36909065e-05 -1.88977873e-06 -1.35433626e-06 ... -8.54440784e-06
  -1.41716826e-06 -2.88848019e-06]
 [-1.30229492e-05  3.14920640e-06 -1.44607508e-06 ... -5.80676985e-06
  -6.89540327e-07 -1.77365279e-06]
 [-6.89253759e-06  2.25131607e-06  1.11841464e-06 ... -1.05270224e-05
  -2.57858968e-06 -4.19997025e-06]]","['F7', 'F3', 'FZ', 'F4', 'F8', 'C3', 'C4', 'T7', 'CZ', 'T8', 'P3', 'PZ', 'P4', 'OZ', 'PO3', 'PO4']"
27_POST_17,27_POST_17,low,27,POST,17,"[[-4.46539640e-07  1.27205873e-06 -4.40558583e-07 ... -1.02089155e-06
   1.16596591e-06  9.73067105e-07]
 [ 4.63222790e-06  6.72387409e-06  3.21656561e-06 ... -5.72423756e-07
   2.21478772e-06  2.40649629e-06]
 [ 3.70347786e-06  5.83517027e-06  2.08308816e-06 ... -1.30074608e-06
   2.27156353e-06  2.68057466e-06]
 ...
 [-4.18728399e-06 -7.93242741e-06 -2.33155727e-06 ...  2.13059783e-06
  -2.71149397e-07 -5.76987886e-06]
 [ 5.51659986e-08 -7.00262880e-06 -2.32441217e-07 ... -2.45519423e-06
  -8.48801041e-06 -8.53434467e-06]
 [-4.00004435e-06 -5.01040363e-06 -4.21945620e-06 ...  2.00545597e-06
   1.71094418e-06  3.14640105e-07]]","['F7', 'F3', 'FZ', 'F4', 'F8', 'C3', 'C4', 'T7', 'CZ', 'T8', 'P3', 'PZ', 'P4', 'OZ', 'PO3', 'PO4']"
28_ROE_0,28_ROE_0,low,28,ROE,0,"[[-1.16578531e-05 -3.61737895e-06 -3.01860118e-06 ... -1.10485897e-05
  -1.33542919e-05 -1.55732870e-05]
 [-1.62023411e-05 -5.63465500e-06 -6.09309673e-06 ... -9.06237793e-06
  -1.06820774e-05 -1.29653759e-05]
 [ 2.25882130e-05  9.85675049e-06 -2.85587049e-06 ... -1.00851774e-05
  -1.08679380e-05 -1.62104931e-05]
 ...
 [ 7.45085831e-05  3.33190575e-05  2.74880714e-05 ...  5.22330093e-06
   5.56882381e-06  7.29562998e-06]
 [ 5.43187752e-05  2.36782875e-05  1.93220024e-05 ...  1.11299956e-06
   3.09073234e-06  4.28451300e-06]
 [ 2.08779964e-05  9.15016270e-06  8.17563343e-06 ...  7.03317928e-06
   7.20193720e-06  8.99339867e-06]]","['F7', 'F3', 'FZ', 'F4', 'F8', 'C3', 'C4', 'T7', 'CZ', 'T8', 'P3', 'PZ', 'P4', 'OZ', 'PO3', 'PO4']"
28_ROE_1,28_ROE_1,low,28,ROE,1,"[[-1.63449059e-05 -1.43207121e-05 -9.24344158e-06 ...  7.33932638e-06
   2.69456983e-06  3.17243576e-06]
 [-1.33445864e-05 -1.13571224e-05 -7.23869991e-06 ...  2.27369452e-06
  -1.03810191e-06  5.55816740e-08]
 [-1.60366631e-05 -1.24675255e-05 -9.11909771e-06 ...  3.56568146e-06
   3.55022669e-06  4.84744644e-06]
 ...
 [ 6.19500589e-06  4.29180050e-06  2.40614367e-06 ...  1.89827805e-05
   1.54731426e-05  1.46043863e-05]
 [ 2.66742110e-06  1.80829430e-06  1.86558473e-06 ...  8.63589668e-06
   7.25823689e-06  8.75957680e-06]
 [ 8.48671818e-06  6.67381811e-06  4.18289375e-06 ...  1.07202883e-05
   1.01545773e-05  7.71919966e-06]]","['F7', 'F3', 'FZ', 'F4', 'F8', 'C3', 'C4', 'T7', 'CZ', 'T8', 'P3', 'PZ', 'P4', 'OZ', 'PO3', 'PO4']"
28_ROE_2,28_ROE_2,low,28,ROE,2,"[[ 3.67395973e-06  3.67324322e-07  2.11109519e-06 ... -9.97696400e-06
  -1.09518185e-05 -8.13978958e-06]
 [ 1.29893208e-06 -3.12942910e-06 -1.31544018e-06 ... -7.31585360e-06
  -9.23245716e-06 -4.33486128e-06]
 [ 7.04817486e-06  1.56221122e-07  3.81842279e-06 ... -9.69762516e-06
  -1.32204361e-05 -5.17119074e-06]
 ...
 [ 1.23917742e-05  1.74057312e-05  1.55632153e-05 ... -6.35860491e-06
  -2.05421939e-07 -1.14379873e-05]
 [ 7.51488876e-06  8.34000778e-06  6.44926596e-06 ... -6.02245092e-07
   3.98737788e-06 -5.89639330e-06]
 [ 6.10198164e-06  1.17101545e-05  8.72891712e-06 ... -9.60012674e-07
   1.20812047e-06 -4.11651611e-06]]","['F7', 'F3', 'FZ', 'F4', 'F8', 'C3', 'C4', 'T7', 'CZ', 'T8', 'P3', 'PZ', 'P4', 'OZ', 'PO3', 'PO4']"
28_ROE_3,28_ROE_3,low,28,ROE,3,"[[-8.22474480e-06 -8.36674595e-06 -8.31418896e-06 ... -6.77382278e-06
  -4.62221766e-06 -1.36363208e-06]
 [-4.37043428e-06 -4.85450315e-06 -3.86437345e-06 ... -8.41343784e-06
  -5.99004269e-06 -2.69516993e-06]
 [-5.55619860e-06 -5.74844742e-06  8.44054818e-08 ... -1.70900803e-05
  -8.46215248e-06 -1.10357103e-05]
 ...
 [-1.01725597e-05 -8.48138618e-06 -1.45576172e-05 ...  1.77271729e-05
   1.09080515e-05  1.41514940e-05]
 [-1.06707048e-06 -3.41969061e-06 -3.59951401e-06 ...  1.42241068e-05
   1.90835845e-06  9.55938911e-06]
 [-6.10499287e-06 -3.98679495e-06 -7.39008951e-06 ...  4.82638454e-06
   5.78558540e-06  2.04539323e-06]]","['F7', 'F3', 'FZ', 'F4', 'F8', 'C3', 'C4', 'T7', 'CZ', 'T8', 'P3', 'PZ', 'P4', 'OZ', 'PO3', 'PO4']"
28_ROE_4,28_ROE_4,low,28,ROE,4,"[[-1.12807665e-05 -6.73428583e-06 -9.18742943e-06 ... -2.97096491e-06
  -2.25031185e-06 -1.56712556e-06]
 [-1.20514059e-05 -8.57238197e-06 -1.06759119e-05 ... -1.34892452e-06
   5.24425089e-07 -4.72891271e-07]
 [-2.04052830e-05 -1.71861649e-05 -1.89930611e-05 ... -1.00690641e-05
  -3.50192738e-06 -4.67777872e-06]
 ...
 [ 1.75640869e-05  1.66487637e-05  1.70124874e-05 ... -3.12642264e-06
  -6.49011517e-06 -2.00421810e-06]
 [ 9.59237766e-06  1.21681147e-05  9.67606735e-06 ...  1.07122159e-06
  -2.54242206e-06  1.21450949e-06]
 [ 1.11509123e-05  8.31956959e-06  1.03227711e-05 ... -1.86627078e-06
  -4.36851549e-06 -3.26173568e-06]]","['F7', 'F3', 'FZ', 'F4', 'F8', 'C3', 'C4', 'T7', 'CZ', 'T8', 'P3', 'PZ', 'P4', 'OZ', 'PO3', 'PO4']"
28_ROE_5,28_ROE_5,low,28,ROE,5,"[[-2.79642844e-06 -1.05063617e-06 -4.40602398e-06 ...  5.56670713e-06
   6.35663366e-06 -1.97773242e-06]
 [-1.18393946e-06 -6.91490173e-07 -2.26559496e-06 ...  3.41828847e-06
   9.85262585e-06 -1.45318210e-06]
 [-5.19512129e-06 -7.59851885e-06 -3.66710615e-06 ...  1.93098469e-05
   2.39653416e-05  1.46869268e-05]
 ...
 [-3.21178675e-06 -9.83629644e-07 -3.89619732e-06 ... -5.13065767e-06
  -1.82109375e-05 -9.71893120e-06]
 [-1.14222586e-06 -1.44155192e-06 -2.37772405e-07 ... -5.86611557e-06
  -6.07287455e-06 -3.77733445e-06]
 [-2.95610309e-06 -1.61563170e-06 -3.13587403e-06 ... -5.55252886e-06
  -1.96573963e-05 -4.73662090e-06]]","['F7', 'F3', 'FZ', 'F4', 'F8', 'C3', 'C4', 'T7', 'CZ', 'T8', 'P3', 'PZ', 'P4', 'OZ', 'PO3', 'PO4']"
28_ROE_6,28_ROE_6,low,28,ROE,6,"[[ 4.68387890e-06 -2.16245604e-06 -1.53373170e-06 ... -2.99761891e-06
   3.26495934e-06 -9.08322483e-08]
 [ 6.40732050e-06 -9.56360817e-07 -1.33520424e-06 ... -3.44574690e-06
   3.83014774e-06 -3.65942299e-07]
 [ 2.03531876e-05  1.38089476e-05  1.65824928e-05 ... -4.93884087e-06
   1.00486255e-06 -2.10245311e-07]
 ...
 [-1.43643665e-05 -9.17655182e-06 -5.49488878e-06 ... -6.29959226e-07
  -8.52425158e-07 -2.05983543e-06]
 [-6.12505913e-06 -3.47231245e-06 -2.45652780e-07 ...  1.29503030e-08
   1.83571488e-07 -1.97755253e-06]
 [-1.33704605e-05 -6.59756660e-06 -5.81274700e-06 ...  5.41327000e-06
  -4.29560471e-06  2.96691942e-06]]","['F7', 'F3', 'FZ', 'F4', 'F8', 'C3', 'C4', 'T7', 'CZ', 'T8', 'P3', 'PZ', 'P4', 'OZ', 'PO3', 'PO4']"
28_ROE_7,28_ROE_7,low,28,ROE,7,"[[ 3.40065193e-06 -2.66169739e-06 -2.63665438e-06 ... -2.16318464e-06
  -5.02367067e-06 -1.08918178e-06]
 [ 4.78399277e-06 -3.93855667e-06 -2.32705593e-06 ... -1.43903756e-06
  -6.33683157e-06 -9.12768185e-07]
 [ 2.30118251e-06 -6.69307947e-06 -3.85211968e-06 ...  1.18258924e-05
   8.92683983e-07  9.94944572e-06]
 ...
 [-2.43811607e-06  4.09508562e-06 -1.38726556e-06 ... -3.27988601e-06
   3.04916549e-06 -1.46003342e-06]
 [ 4.49434593e-08 -1.43708527e-06 -1.59884596e-06 ... -9.15148854e-07
  -2.23839372e-07  2.32893348e-06]
 [-5.79443979e-06  7.01376057e-06  2.73593664e-06 ... -9.42373633e-07
   8.18645668e-06 -1.41073060e-06]]","['F7', 'F3', 'FZ', 'F4', 'F8', 'C3', 'C4', 'T7', 'CZ', 'T8', 'P3', 'PZ', 'P4', 'OZ', 'PO3', 'PO4']"
28_ROE_8,28_ROE_8,low,28,ROE,8,"[[-1.31660730e-07 -6.54970837e-06 -4.49028683e-06 ...  7.52607632e-06
  -2.91713119e-06 -3.53919578e-06]
 [-3.49656010e-06 -7.07558060e-06 -4.49565315e-06 ...  9.28406048e-06
  -1.19557953e-06 -1.82247889e-06]
 [ 7.99152470e-06  6.61060095e-06  6.02673197e-06 ...  1.55879507e-05
   1.79849899e-06  7.64655447e-06]
 ...
 [ 4.98160362e-06  9.64728653e-07 -7.29010046e-07 ... -1.35401478e-05
  -4.87861013e-06 -6.52892017e-06]
 [-2.11497760e-06  6.10408735e-06 -8.34592283e-07 ... -8.30229282e-06
   1.98712778e-06 -7.01306283e-07]
 [ 7.86804342e-06  2.76032400e-06  2.74370694e-06 ... -1.00375881e-05
  -2.96506572e-06 -2.58362532e-06]]","['F7', 'F3', 'FZ', 'F4', 'F8', 'C3', 'C4', 'T7', 'CZ', 'T8', 'P3', 'PZ', 'P4', 'OZ', 'PO3', 'PO4']"
28_ROE_9,28_ROE_9,low,28,ROE,9,"[[-5.84708834e-06 -1.11361527e-06 -6.39309978e-06 ...  3.02350426e-06
  -4.13476467e-06  1.60915554e-07]
 [-3.54910994e-06 -5.88304579e-07 -5.38302422e-06 ...  1.26593363e-06
  -3.71105504e-06 -3.86533439e-07]
 [ 7.82048273e-06  1.33663149e-05  9.98820245e-07 ...  6.97957659e-06
   9.21931982e-07  1.23295250e-05]
 ...
 [-5.39448977e-06 -4.40719128e-06 -1.41362786e-06 ...  1.52857018e-06
   2.24570608e-06  5.77325702e-07]
 [ 2.32131267e-06 -2.20131564e-06  3.70924878e-06 ...  3.22945571e-06
   3.11457133e-06  1.99294835e-07]
 [-3.32373071e-06 -2.21934366e-06  1.34045899e-06 ... -1.93188906e-06
   3.19734782e-07 -2.52613378e-06]]","['F7', 'F3', 'FZ', 'F4', 'F8', 'C3', 'C4', 'T7', 'CZ', 'T8', 'P3', 'PZ', 'P4', 'OZ', 'PO3', 'PO4']"
28_ROE_10,28_ROE_10,low,28,ROE,10,"[[-7.28458107e-07 -2.68030930e-06  4.51277637e-06 ... -2.94896412e-06
   1.25080347e-06 -5.35078859e-06]
 [ 1.94386631e-07 -4.24073398e-07  4.60843086e-06 ... -4.26593208e-06
  -2.88107961e-07 -5.66599655e-06]
 [ 1.13078051e-05  9.82789993e-06  1.13914251e-05 ... -1.18273878e-05
  -7.01076269e-06 -9.95821190e-06]
 ...
 [-2.95195937e-06 -7.98156834e-06 -3.75373149e-06 ...  8.22828388e-06
   5.65933323e-06  5.97198868e-06]
 [-4.98040646e-07 -2.96734619e-06 -2.77034354e-06 ...  5.24559069e-06
   2.62161136e-06  3.45783162e-06]
 [-3.66953826e-06 -4.49002171e-06 -5.88752604e-06 ...  5.93857574e-06
   3.55666423e-06  4.95994425e-06]]","['F7', 'F3', 'FZ', 'F4', 'F8', 'C3', 'C4', 'T7', 'CZ', 'T8', 'P3', 'PZ', 'P4', 'OZ', 'PO3', 'PO4']"
28_ROE_11,28_ROE_11,low,28,ROE,11,"[[-4.60165071e-06 -5.59292030e-06 -6.49798679e-06 ... -8.58971834e-07
  -3.35547876e-06 -5.22144222e-06]
 [-4.73122120e-06 -5.62596798e-06 -7.17914820e-06 ... -9.02104378e-07
  -4.07720184e-06 -6.36079788e-06]
 [-9.00870991e-06 -1.17703905e-05 -1.30661058e-05 ... -3.78933144e-06
  -5.36757755e-06 -1.21210880e-05]
 ...
 [ 2.83868027e-06  3.26969218e-06  7.18130016e-06 ...  3.37368488e-06
   8.44609833e-06  9.74722767e-06]
 [ 2.68739605e-06  2.19148326e-06  5.08266354e-06 ...  4.60835266e-06
   6.50893307e-06  8.36360741e-06]
 [ 4.28377676e-06  4.65877008e-06  7.19112873e-06 ...  1.63717425e-06
   5.07716608e-06  6.78718424e-06]]","['F7', 'F3', 'FZ', 'F4', 'F8', 'C3', 'C4', 'T7', 'CZ', 'T8', 'P3', 'PZ', 'P4', 'OZ', 'PO3', 'PO4']"
28_ROE_12,28_ROE_12,low,28,ROE,12,"[[-5.45111752e-06 -8.25580215e-06 -5.67553997e-06 ... -1.64849877e-06
  -2.74524665e-06 -1.51232421e-06]
 [-5.78017330e-06 -8.92005062e-06 -7.13643456e-06 ... -1.16711271e-06
  -3.59403181e-06 -1.44370627e-06]
 [-6.09130192e-06 -7.54184675e-06 -1.00172873e-05 ... -6.56262302e-06
  -7.66454268e-06 -3.05918193e-06]
 ...
 [ 9.59845352e-06  6.80588627e-06  1.11155205e-05 ... -2.48228505e-07
   3.83086109e-06 -1.74803019e-06]
 [ 7.28406191e-06  4.80119133e-06  9.59788990e-06 ...  7.23181069e-07
   4.38478231e-06 -5.72071135e-07]
 [ 5.71880960e-06  7.21297789e-06  7.05414772e-06 ...  2.50143814e-06
   5.92375565e-06  3.05911350e-06]]","['F7', 'F3', 'FZ', 'F4', 'F8', 'C3', 'C4', 'T7', 'CZ', 'T8', 'P3', 'PZ', 'P4', 'OZ', 'PO3', 'PO4']"
28_ROE_13,28_ROE_13,low,28,ROE,13,"[[-5.22043276e-06 -2.80971742e-06 -9.26908076e-07 ...  9.92591476e-06
   5.44417024e-07 -6.30974546e-08]
 [-5.60349703e-06 -2.38716173e-06 -7.03006089e-07 ...  9.62034416e-06
  -3.41780186e-07  1.50148213e-06]
 [-7.82523727e-06 -4.05888700e-06 -2.90281844e-06 ...  2.40624976e-06
  -5.32230330e-06  3.06958735e-07]
 ...
 [ 2.79305840e-06 -3.06842595e-07 -1.59730422e-06 ... -1.65094292e-06
   5.57054520e-06  3.05613488e-07]
 [ 4.37138367e-06  2.33831835e-06  2.39666319e-06 ... -4.27797365e-06
   8.95690560e-07  3.90334940e-06]
 [ 5.44579411e-06  2.54459238e-06  1.01922429e-06 ... -2.69128585e-06
   5.55460501e-06  5.69088124e-08]]","['F7', 'F3', 'FZ', 'F4', 'F8', 'C3', 'C4', 'T7', 'CZ', 'T8', 'P3', 'PZ', 'P4', 'OZ', 'PO3', 'PO4']"
28_ROE_14,28_ROE_14,low,28,ROE,14,"[[-4.30868387e-06 -2.32517338e-06 -3.07017374e-06 ... -7.07968116e-07
   1.73288441e-06 -5.98074627e-06]
 [-4.93896198e-06 -6.27613723e-07 -3.19172573e-06 ...  2.94138098e-06
   3.14432621e-06 -4.76814651e-06]
 [ 7.40400374e-07 -1.46690512e-06 -4.40843105e-06 ... -3.92380404e-06
  -1.44261837e-07 -1.39101944e-05]
 ...
 [ 3.10647392e-06 -1.60550073e-07  2.18304110e-06 ... -9.51437664e-06
  -5.68347931e-06  2.40287471e-06]
 [ 5.85739756e-06  3.66619301e-06  2.05621338e-06 ... -8.49366856e-06
  -5.18370676e-06 -9.93288398e-07]
 [ 5.58275223e-06  1.39969480e-06  5.57854319e-06 ... -6.28998804e-06
  -6.94953012e-06  1.15079606e-06]]","['F7', 'F3', 'FZ', 'F4', 'F8', 'C3', 'C4', 'T7', 'CZ', 'T8', 'P3', 'PZ', 'P4', 'OZ', 'PO3', 'PO4']"
28_ROE_15,28_ROE_15,low,28,ROE,15,"[[-2.77807856e-06  1.19667540e-05 -1.75807071e-06 ... -4.65545559e-06
   3.95241642e-06 -1.29283822e-06]
 [ 1.24670291e-06  1.14455786e-05  2.61472762e-07 ... -6.24617624e-06
   5.21791458e-06 -3.56908083e-06]
 [-4.57430649e-06  1.08129406e-05 -7.36585236e-06 ...  1.77665472e-06
   1.44701777e-05  1.05545549e-05]
 ...
 [-7.93791819e-06 -5.41218328e-06 -3.61307383e-06 ...  8.22056484e-06
  -4.33935595e-06  5.98997974e-06]
 [-3.22746754e-06 -7.80706596e-06 -2.89392352e-06 ...  4.22083998e-06
  -2.80292702e-06  1.86985672e-06]
 [-8.88309479e-06 -1.18424416e-05 -5.90989399e-06 ...  3.67281032e-06
  -9.72497654e-06  1.64301133e-06]]","['F7', 'F3', 'FZ', 'F4', 'F8', 'C3', 'C4', 'T7', 'CZ', 'T8', 'P3', 'PZ', 'P4', 'OZ', 'PO3', 'PO4']"
28_ROE_16,28_ROE_16,low,28,ROE,16,"[[ 1.49033260e-06 -6.37306833e-06  7.72060394e-06 ...  5.79377055e-07
  -4.98212528e-06 -2.90045595e-06]
 [-1.32202536e-07 -7.67737293e-06  6.63591814e-06 ...  4.44364429e-07
  -4.51358938e-06 -1.73644507e-06]
 [ 3.62331867e-06  6.41830862e-07  1.45803919e-05 ... -6.29277802e-06
  -5.15778303e-06  1.33667743e-06]
 ...
 [ 8.92337132e-06  1.06779852e-05 -7.24099457e-07 ...  1.34460831e-06
  -1.12335503e-07 -3.84930944e-06]
 [ 2.49193454e-06  8.72820568e-06 -4.52214670e-06 ... -1.37409651e-06
   4.81848145e-06 -5.39437085e-08]
 [-4.36566204e-07  3.53251886e-06 -6.93613005e-06 ...  5.31202257e-07
   2.83267546e-06  3.01461250e-07]]","['F7', 'F3', 'FZ', 'F4', 'F8', 'C3', 'C4', 'T7', 'CZ', 'T8', 'P3', 'PZ', 'P4', 'OZ', 'PO3', 'PO4']"
28_ROE_17,28_ROE_17,low,28,ROE,17,"[[-1.92390454e-06 -6.50347614e-06 -9.21000957e-07 ...  2.31281519e-07
  -3.02223945e-06 -1.71806967e-06]
 [-1.44699430e-06 -5.53221512e-06 -2.65267044e-07 ... -1.64603424e-06
  -3.54264140e-06 -1.06021178e-06]
 [-2.76578045e-06 -8.17100143e-06  2.36924469e-07 ... -1.19588172e-06
   1.26001167e-06  1.23964090e-05]
 ...
 [-2.66527776e-08 -5.33775032e-07  1.01917386e-06 ...  6.85980368e-06
   3.00821781e-06 -4.57170630e-06]
 [-1.29046118e-06  2.32841873e-06 -3.10855031e-07 ...  2.42140698e-06
   3.06285405e-06 -2.26764917e-06]
 [ 2.31956601e-06  4.16687822e-06  1.22647107e-06 ...  2.96465707e-06
   2.04194403e-06 -1.49841464e-06]]","['F7', 'F3', 'FZ', 'F4', 'F8', 'C3', 'C4', 'T7', 'CZ', 'T8', 'P3', 'PZ', 'P4', 'OZ', 'PO3', 'PO4']"
28_RCE_0,28_RCE_0,low,28,RCE,0,"[[-2.74344015e-06 -3.61293972e-07 -2.91143084e-06 ... -5.03435373e-06
  -4.51043749e-06 -8.68929768e-06]
 [-2.24297881e-06 -8.67211461e-07 -2.41524744e-06 ... -2.20028925e-06
  -1.73111212e-06 -6.27556038e-06]
 [ 2.91694015e-07 -4.21802431e-07  2.73667526e-06 ...  7.07661438e-06
   5.83781719e-06  3.71048450e-06]
 ...
 [ 3.24921846e-07  2.08836794e-06 -3.18330497e-07 ... -1.78588450e-06
   1.99260831e-07  4.15786952e-08]
 [ 2.97649711e-07  9.05834258e-07  9.50517058e-07 ... -4.80696821e-06
  -2.02859831e-06 -1.59774220e-06]
 [-4.66150157e-08  1.16733301e-06 -9.44331765e-07 ... -4.59151173e-06
  -5.26908112e-06 -1.53357506e-06]]","['F7', 'F3', 'FZ', 'F4', 'F8', 'C3', 'C4', 'T7', 'CZ', 'T8', 'P3', 'PZ', 'P4', 'OZ', 'PO3', 'PO4']"
28_RCE_1,28_RCE_1,low,28,RCE,1,"[[-7.32928848e-06 -1.20543566e-05 -7.25413513e-06 ... -9.70863438e-06
  -7.20731974e-06 -5.46538019e-06]
 [-4.30982924e-06 -8.93894100e-06 -4.44373131e-06 ... -1.01270037e-05
  -8.14941025e-06 -5.51805782e-06]
 [ 1.01907883e-05  3.81140709e-06  6.08210325e-06 ... -8.95417595e-06
  -6.56000853e-06 -5.74673986e-06]
 ...
 [-2.20998836e-06 -2.54185963e-06 -9.79560673e-07 ...  1.24449110e-05
   5.90960360e-06  1.00942526e-05]
 [-2.78966594e-06 -2.70747042e-06 -1.59272659e-06 ...  6.38256598e-06
   1.81783652e-06  2.71773314e-06]
 [-4.99178600e-06 -1.28087962e-06 -3.85122180e-06 ...  5.53275919e-06
   6.64929867e-06  3.64576268e-06]]","['F7', 'F3', 'FZ', 'F4', 'F8', 'C3', 'C4', 'T7', 'CZ', 'T8', 'P3', 'PZ', 'P4', 'OZ', 'PO3', 'PO4']"
28_RCE_2,28_RCE_2,low,28,RCE,2,"[[-5.10468864e-06 -7.05422544e-06 -4.97587824e-06 ... -8.57740164e-07
   2.06171775e-06  5.15572691e-06]
 [-6.08336639e-06 -6.35627222e-06 -6.63924217e-06 ... -5.58461070e-07
   3.19232917e-06  6.88691902e-06]
 [-8.78483105e-06 -7.57935715e-06 -6.98866558e-06 ... -3.27449679e-06
   5.63634682e-06  9.43532848e-06]
 ...
 [ 1.13540125e-05  5.81277990e-06  9.79673767e-06 ...  6.50859475e-07
  -6.00603867e-06 -8.56943417e-06]
 [ 5.13576269e-06  3.24659967e-06  4.83144617e-06 ... -3.83223802e-07
  -3.11256981e-06 -2.74026299e-06]
 [ 4.13669395e-06  2.37305760e-06  5.57498169e-06 ...  4.51477051e-07
  -4.35505152e-06 -9.35532761e-06]]","['F7', 'F3', 'FZ', 'F4', 'F8', 'C3', 'C4', 'T7', 'CZ', 'T8', 'P3', 'PZ', 'P4', 'OZ', 'PO3', 'PO4']"
28_RCE_3,28_RCE_3,low,28,RCE,3,"[[-1.13714814e-06  1.30511129e-06  6.01220727e-07 ...  2.04755521e-06
  -1.74921620e-06 -2.47939992e-06]
 [-2.57270265e-06  1.00303912e-06  1.32347023e-06 ...  2.36457324e-06
  -3.96200275e-06 -3.72346354e-06]
 [-7.28669524e-07 -3.13329887e-06  3.92161942e-06 ...  4.97927237e-06
  -4.25906038e-06 -6.49943972e-06]
 ...
 [ 5.55832100e-06  1.46479738e-06 -1.76910317e-06 ... -4.49288797e-06
   1.10710325e-05  7.38940763e-06]
 [ 1.48958468e-06  5.67101717e-07 -1.65271091e-06 ... -5.45758820e-06
   4.99007177e-06  5.03789949e-06]
 [ 3.65745187e-06  6.07397258e-07 -1.65145814e-06 ... -2.35489488e-06
   6.26651430e-06  4.83119488e-06]]","['F7', 'F3', 'FZ', 'F4', 'F8', 'C3', 'C4', 'T7', 'CZ', 'T8', 'P3', 'PZ', 'P4', 'OZ', 'PO3', 'PO4']"
28_RCE_4,28_RCE_4,low,28,RCE,4,"[[ 7.14410007e-07  1.52941501e-06 -1.39877364e-07 ...  3.61975980e-06
  -3.24323238e-09 -2.32654110e-07]
 [ 7.02795565e-07  4.58813727e-07 -1.24105787e-06 ...  3.08034205e-06
  -3.04886079e-06  7.85808742e-07]
 [-7.44336173e-08  4.58009005e-06 -3.06339550e-06 ...  1.27997322e-05
  -5.59072532e-08  4.80463552e-06]
 ...
 [ 4.23159689e-07  3.31974578e-06  4.45634317e-06 ... -3.67176056e-06
   8.01728249e-06 -6.95717239e-06]
 [ 2.25794864e-06 -6.00601673e-07  1.39976597e-06 ... -2.78787923e-06
   7.75409126e-06 -6.61674619e-07]
 [ 4.05380577e-07  3.35398507e-06  5.26395702e-06 ... -7.85399139e-07
   8.39866924e-06  1.30368304e-06]]","['F7', 'F3', 'FZ', 'F4', 'F8', 'C3', 'C4', 'T7', 'CZ', 'T8', 'P3', 'PZ', 'P4', 'OZ', 'PO3', 'PO4']"
28_RCE_5,28_RCE_5,low,28,RCE,5,"[[ 8.58282566e-06  5.42691946e-06  3.64645576e-06 ... -1.83692241e-06
  -4.98007679e-06 -7.55024242e-06]
 [ 8.20217323e-06  3.96112299e-06  1.78383112e-06 ... -2.16304123e-07
  -4.73035908e-06 -6.79999352e-06]
 [ 2.03514328e-05  1.08135824e-05  7.25952816e-06 ...  1.76640362e-07
  -8.63406086e-06 -1.38703566e-05]
 ...
 [-9.50024796e-06 -3.41376495e-06 -1.16124237e-06 ... -6.22198486e-06
   6.27141118e-07  1.73500943e-06]
 [-7.53017902e-06 -8.94312620e-07 -2.60917497e-06 ... -3.06912088e-06
   6.84659898e-07  4.54084444e-06]
 [-3.21185684e-06  1.18211949e-06  5.06122160e-06 ... -4.24448252e-06
   2.19127226e-06  2.85856748e-06]]","['F7', 'F3', 'FZ', 'F4', 'F8', 'C3', 'C4', 'T7', 'CZ', 'T8', 'P3', 'PZ', 'P4', 'OZ', 'PO3', 'PO4']"
