Group,Condition,Subject_i,Subject_j,Window_i,Window_j,Distance,Subject_ij
high,NH,04,13,11,11,5.05848825455711,"('04', '13')"
high,NH,04,14,11,11,9.820683854417522,"('04', '14')"
high,NH,04,15,11,11,5.534232755385989,"('04', '15')"
high,NH,04,16,11,11,6.768860746952979,"('04', '16')"
high,NH,04,01,12,12,7.7952372301313675,"('04', '01')"
high,NH,04,02,12,12,4.678985297906841,"('04', '02')"
high,NH,04,03,12,12,5.366286526698392,"('04', '03')"
high,NH,04,04,12,12,0.0,"('04', '04')"
high,NH,04,05,12,12,10.182765933552808,"('04', '05')"
high,NH,04,06,12,12,5.737842899478263,"('04', '06')"
high,NH,04,07,12,12,6.006736429834748,"('04', '07')"
high,NH,04,08,12,12,6.8775240199989955,"('04', '08')"
high,NH,04,09,12,12,6.272707918489441,"('04', '09')"
high,NH,04,10,12,12,6.230907206003712,"('04', '10')"
high,NH,04,11,12,12,7.476196604698747,"('04', '11')"
high,NH,04,13,12,12,6.771406277593913,"('04', '13')"
high,NH,04,14,12,12,9.016797084889312,"('04', '14')"
high,NH,04,15,12,12,4.386038302560989,"('04', '15')"
high,NH,04,16,12,12,6.472861261919966,"('04', '16')"
high,NH,04,01,13,13,7.62650567569465,"('04', '01')"
high,NH,04,02,13,13,8.158361727524923,"('04', '02')"
high,NH,04,03,13,13,5.003864504579156,"('04', '03')"
high,NH,04,04,13,13,0.0,"('04', '04')"
high,NH,04,05,13,13,10.718859144597015,"('04', '05')"
high,NH,04,06,13,13,5.806025632812424,"('04', '06')"
high,NH,04,07,13,13,6.7323249113986146,"('04', '07')"
high,NH,04,08,13,13,7.12816016097554,"('04', '08')"
high,NH,04,09,13,13,4.668231379266028,"('04', '09')"
high,NH,04,10,13,13,6.849661117979018,"('04', '10')"
high,NH,04,11,13,13,7.005454633088652,"('04', '11')"
high,NH,04,13,13,13,4.778987481805241,"('04', '13')"
high,NH,04,14,13,13,8.453524610692467,"('04', '14')"
high,NH,04,15,13,13,5.543458686776504,"('04', '15')"
high,NH,04,16,13,13,5.431868189691597,"('04', '16')"
high,NH,04,01,14,14,7.542416335019571,"('04', '01')"
high,NH,04,02,14,14,3.8525094529755255,"('04', '02')"
high,NH,04,03,14,14,4.023443854332599,"('04', '03')"
high,NH,04,04,14,14,0.0,"('04', '04')"
high,NH,04,05,14,14,12.176347716052634,"('04', '05')"
high,NH,04,06,14,14,5.897142820668891,"('04', '06')"
high,NH,04,07,14,14,4.97344160737691,"('04', '07')"
high,NH,04,08,14,14,6.800121696649565,"('04', '08')"
high,NH,04,09,14,14,5.590966550603318,"('04', '09')"
high,NH,04,10,14,14,6.391375986793923,"('04', '10')"
high,NH,04,11,14,14,7.318148640414917,"('04', '11')"
high,NH,04,13,14,14,6.571558222893188,"('04', '13')"
high,NH,04,14,14,14,9.088291136224104,"('04', '14')"
high,NH,04,15,14,14,5.611683471764579,"('04', '15')"
high,NH,04,16,14,14,5.559698087372245,"('04', '16')"
high,NH,04,01,15,15,8.046593463920345,"('04', '01')"
high,NH,04,02,15,15,4.333945745797168,"('04', '02')"
high,NH,04,03,15,15,4.770030502457379,"('04', '03')"
high,NH,04,04,15,15,0.0,"('04', '04')"
high,NH,04,05,15,15,10.167532507620118,"('04', '05')"
high,NH,04,06,15,15,5.823138954698843,"('04', '06')"
high,NH,04,07,15,15,5.067587778507132,"('04', '07')"
high,NH,04,08,15,15,6.752537389565342,"('04', '08')"
high,NH,04,09,15,15,5.967441816184493,"('04', '09')"
high,NH,04,10,15,15,6.094943191226605,"('04', '10')"
high,NH,04,11,15,15,8.76530241256285,"('04', '11')"
high,NH,04,13,15,15,5.157850473683117,"('04', '13')"
high,NH,04,14,15,15,8.059463945602825,"('04', '14')"
high,NH,04,15,15,15,4.819543211013198,"('04', '15')"
high,NH,04,16,15,15,6.046956766530411,"('04', '16')"
high,NH,04,01,16,16,6.32042519142141,"('04', '01')"
high,NH,04,02,16,16,5.0330638245372485,"('04', '02')"
high,NH,04,03,16,16,5.265594334818428,"('04', '03')"
high,NH,04,04,16,16,0.0,"('04', '04')"
high,NH,04,05,16,16,10.268373855964544,"('04', '05')"
high,NH,04,06,16,16,6.295170008169664,"('04', '06')"
high,NH,04,07,16,16,5.220294412615889,"('04', '07')"
high,NH,04,08,16,16,8.40183441749773,"('04', '08')"
high,NH,04,09,16,16,4.86229516023176,"('04', '09')"
high,NH,04,10,16,16,5.890160483364544,"('04', '10')"
high,NH,04,11,16,16,9.23781186536721,"('04', '11')"
high,NH,04,13,16,16,5.302369387387762,"('04', '13')"
high,NH,04,14,16,16,6.593586431887268,"('04', '14')"
high,NH,04,15,16,16,4.783295340669395,"('04', '15')"
high,NH,04,16,16,16,5.209763739092104,"('04', '16')"
high,NH,04,01,17,17,7.132671547409499,"('04', '01')"
high,NH,04,02,17,17,5.331875954583241,"('04', '02')"
high,NH,04,03,17,17,5.391063941553368,"('04', '03')"
high,NH,04,04,17,17,0.0,"('04', '04')"
high,NH,04,05,17,17,8.438518715250893,"('04', '05')"
high,NH,04,06,17,17,6.292202272208438,"('04', '06')"
high,NH,04,07,17,17,4.998481772770328,"('04', '07')"
high,NH,04,08,17,17,7.334262791210484,"('04', '08')"
high,NH,04,09,17,17,6.171002796631336,"('04', '09')"
high,NH,04,10,17,17,8.084751729181784,"('04', '10')"
high,NH,04,11,17,17,8.600270009411627,"('04', '11')"
high,NH,04,13,17,17,5.472144573633707,"('04', '13')"
high,NH,04,14,17,17,7.352872670069251,"('04', '14')"
high,NH,04,15,17,17,5.581897624307853,"('04', '15')"
high,NH,04,16,17,17,7.03469651041161,"('04', '16')"
high,NH,05,01,0,0,9.731425258053475,"('05', '01')"
high,NH,05,02,0,0,8.558892539651813,"('05', '02')"
high,NH,05,03,0,0,9.307389233447315,"('05', '03')"
high,NH,05,04,0,0,10.081323763841755,"('05', '04')"
high,NH,05,05,0,0,0.0,"('05', '05')"
high,NH,05,06,0,0,7.241717373198775,"('05', '06')"
high,NH,05,07,0,0,9.93885681591832,"('05', '07')"
high,NH,05,08,0,0,7.895168705974505,"('05', '08')"
high,NH,05,09,0,0,9.866435372613504,"('05', '09')"
high,NH,05,10,0,0,10.169041390243137,"('05', '10')"
high,NH,05,11,0,0,8.85996537534772,"('05', '11')"
high,NH,05,13,0,0,8.987461479908948,"('05', '13')"
high,NH,05,14,0,0,7.6440425956534535,"('05', '14')"
high,NH,05,15,0,0,9.866530034386734,"('05', '15')"
high,NH,05,16,0,0,10.452446506624344,"('05', '16')"
high,NH,05,01,1,1,10.93710870936576,"('05', '01')"
high,NH,05,02,1,1,8.661395674907238,"('05', '02')"
high,NH,05,03,1,1,8.942286461590424,"('05', '03')"
high,NH,05,04,1,1,10.1774285276871,"('05', '04')"
high,NH,05,05,1,1,0.0,"('05', '05')"
high,NH,05,06,1,1,8.629305407900768,"('05', '06')"
high,NH,05,07,1,1,10.74557508301371,"('05', '07')"
high,NH,05,08,1,1,8.152433632291988,"('05', '08')"
high,NH,05,09,1,1,10.165241788386375,"('05', '09')"
high,NH,05,10,1,1,11.124160409696533,"('05', '10')"
high,NH,05,11,1,1,9.029308339720254,"('05', '11')"
high,NH,05,13,1,1,9.03534250983903,"('05', '13')"
high,NH,05,14,1,1,9.811499469288115,"('05', '14')"
high,NH,05,15,1,1,10.611502558973509,"('05', '15')"
high,NH,05,16,1,1,12.265382707466467,"('05', '16')"
high,NH,05,01,2,2,9.134487756993897,"('05', '01')"
high,NH,05,02,2,2,9.577306732445647,"('05', '02')"
high,NH,05,03,2,2,8.530327125208139,"('05', '03')"
high,NH,05,04,2,2,9.101126305958744,"('05', '04')"
high,NH,05,05,2,2,0.0,"('05', '05')"
high,NH,05,06,2,2,7.992555406965588,"('05', '06')"
high,NH,05,07,2,2,10.620108901473161,"('05', '07')"
high,NH,05,08,2,2,6.616044511416741,"('05', '08')"
high,NH,05,09,2,2,9.857782985344809,"('05', '09')"
high,NH,05,10,2,2,9.711845320228392,"('05', '10')"
high,NH,05,11,2,2,8.031739328091222,"('05', '11')"
high,NH,05,13,2,2,7.736689608657345,"('05', '13')"
high,NH,05,14,2,2,9.065508751440381,"('05', '14')"
high,NH,05,15,2,2,9.075733181135584,"('05', '15')"
high,NH,05,16,2,2,9.396216340506236,"('05', '16')"
high,NH,05,01,3,3,9.341055838380845,"('05', '01')"
high,NH,05,02,3,3,7.401730630443283,"('05', '02')"
high,NH,05,03,3,3,7.152758926849689,"('05', '03')"
high,NH,05,04,3,3,8.551322934846569,"('05', '04')"
high,NH,05,05,3,3,0.0,"('05', '05')"
high,NH,05,06,3,3,6.562495111026651,"('05', '06')"
high,NH,05,07,3,3,9.592752180979351,"('05', '07')"
high,NH,05,08,3,3,7.627803332619142,"('05', '08')"
high,NH,05,09,3,3,8.144201309920561,"('05', '09')"
high,NH,05,10,3,3,8.230220766464495,"('05', '10')"
high,NH,05,11,3,3,8.262675068207335,"('05', '11')"
high,NH,05,13,3,3,7.735609513446535,"('05', '13')"
high,NH,05,14,3,3,9.456369195224653,"('05', '14')"
high,NH,05,15,3,3,9.90385358642559,"('05', '15')"
high,NH,05,16,3,3,9.61027029434581,"('05', '16')"
high,NH,05,01,4,4,9.803681772945277,"('05', '01')"
high,NH,05,02,4,4,8.571091873706191,"('05', '02')"
high,NH,05,03,4,4,8.220926631812958,"('05', '03')"
high,NH,05,04,4,4,9.123660678128823,"('05', '04')"
high,NH,05,05,4,4,0.0,"('05', '05')"
high,NH,05,06,4,4,8.080595953499602,"('05', '06')"
high,NH,05,07,4,4,10.035142397154873,"('05', '07')"
high,NH,05,08,4,4,8.738418864669754,"('05', '08')"
high,NH,05,09,4,4,8.889388535123967,"('05', '09')"
high,NH,05,10,4,4,8.94396542365415,"('05', '10')"
high,NH,05,11,4,4,8.805173777004187,"('05', '11')"
high,NH,05,13,4,4,8.586242596611205,"('05', '13')"
high,NH,05,14,4,4,9.865479047976551,"('05', '14')"
high,NH,05,15,4,4,9.777003889935516,"('05', '15')"
high,NH,05,16,4,4,9.40049527239604,"('05', '16')"
high,NH,05,01,5,5,9.686940103448599,"('05', '01')"
high,NH,05,02,5,5,8.512415280248375,"('05', '02')"
high,NH,05,03,5,5,8.961827994050504,"('05', '03')"
high,NH,05,04,5,5,8.959182867722992,"('05', '04')"
high,NH,05,05,5,5,0.0,"('05', '05')"
high,NH,05,06,5,5,7.985375150751103,"('05', '06')"
high,NH,05,07,5,5,9.667282608241567,"('05', '07')"
high,NH,05,08,5,5,9.572541813380981,"('05', '08')"
high,NH,05,09,5,5,8.573308388088174,"('05', '09')"
high,NH,05,10,5,5,8.881504343289366,"('05', '10')"
high,NH,05,11,5,5,8.97051138658829,"('05', '11')"
high,NH,05,13,5,5,8.058865310650917,"('05', '13')"
high,NH,05,14,5,5,9.220292160368153,"('05', '14')"
high,NH,05,15,5,5,8.63438559659302,"('05', '15')"
high,NH,05,16,5,5,9.264192570988538,"('05', '16')"
high,NH,05,01,6,6,10.360080520230712,"('05', '01')"
high,NH,05,02,6,6,7.321966463513058,"('05', '02')"
high,NH,05,03,6,6,9.026297917904444,"('05', '03')"
high,NH,05,04,6,6,8.971579972482742,"('05', '04')"
high,NH,05,05,6,6,0.0,"('05', '05')"
high,NH,05,06,6,6,7.991789460057286,"('05', '06')"
high,NH,05,07,6,6,8.90626823386614,"('05', '07')"
high,NH,05,08,6,6,7.838863239105409,"('05', '08')"
high,NH,05,09,6,6,10.487332302957483,"('05', '09')"
high,NH,05,10,6,6,9.838498929743668,"('05', '10')"
high,NH,05,11,6,6,8.715420734429491,"('05', '11')"
high,NH,05,13,6,6,8.681073652634666,"('05', '13')"
high,NH,05,14,6,6,9.486801773795987,"('05', '14')"
high,NH,05,15,6,6,9.240030810790593,"('05', '15')"
high,NH,05,16,6,6,9.832989385910725,"('05', '16')"
high,NH,05,01,7,7,10.182165496760089,"('05', '01')"
high,NH,05,02,7,7,9.00802038561699,"('05', '02')"
high,NH,05,03,7,7,8.437957923626447,"('05', '03')"
high,NH,05,04,7,7,9.265599855231278,"('05', '04')"
high,NH,05,05,7,7,0.0,"('05', '05')"
high,NH,05,06,7,7,8.307213976138671,"('05', '06')"
high,NH,05,07,7,7,9.860905334276696,"('05', '07')"
high,NH,05,08,7,7,8.497496610268296,"('05', '08')"
high,NH,05,09,7,7,8.839502432342043,"('05', '09')"
high,NH,05,10,7,7,9.370533582691907,"('05', '10')"
high,NH,05,11,7,7,8.823873258413533,"('05', '11')"
high,NH,05,13,7,7,8.867038561924534,"('05', '13')"
high,NH,05,14,7,7,10.293147898073158,"('05', '14')"
high,NH,05,15,7,7,10.115033403768756,"('05', '15')"
high,NH,05,16,7,7,10.232640434763386,"('05', '16')"
high,NH,05,01,8,8,10.601916073777216,"('05', '01')"
high,NH,05,02,8,8,9.224684677266314,"('05', '02')"
high,NH,05,03,8,8,8.955773173448856,"('05', '03')"
high,NH,05,04,8,8,9.056351626285489,"('05', '04')"
high,NH,05,05,8,8,0.0,"('05', '05')"
high,NH,05,06,8,8,8.001160804768267,"('05', '06')"
high,NH,05,07,8,8,8.978702280905486,"('05', '07')"
high,NH,05,08,8,8,8.725652373491393,"('05', '08')"
high,NH,05,09,8,8,9.714167546224354,"('05', '09')"
high,NH,05,10,8,8,9.394118651298747,"('05', '10')"
high,NH,05,11,8,8,8.696530642558832,"('05', '11')"
high,NH,05,13,8,8,9.00448274186454,"('05', '13')"
high,NH,05,14,8,8,9.970466979028572,"('05', '14')"
high,NH,05,15,8,8,10.091392592243565,"('05', '15')"
high,NH,05,16,8,8,10.30211407714872,"('05', '16')"
high,NH,05,01,9,9,9.665371100276396,"('05', '01')"
high,NH,05,02,9,9,8.052977454091243,"('05', '02')"
high,NH,05,03,9,9,8.0325749473754,"('05', '03')"
high,NH,05,04,9,9,8.885846365422536,"('05', '04')"
high,NH,05,05,9,9,0.0,"('05', '05')"
high,NH,05,06,9,9,7.032015362843228,"('05', '06')"
high,NH,05,07,9,9,9.394375624865432,"('05', '07')"
high,NH,05,08,9,9,7.223574259350343,"('05', '08')"
high,NH,05,09,9,9,8.981528953722039,"('05', '09')"
high,NH,05,10,9,9,8.730009302416887,"('05', '10')"
high,NH,05,11,9,9,7.674435129989771,"('05', '11')"
high,NH,05,13,9,9,8.869662347838672,"('05', '13')"
high,NH,05,14,9,9,8.360159779930605,"('05', '14')"
high,NH,05,15,9,9,9.39524807697711,"('05', '15')"
high,NH,05,16,9,9,9.491526864340425,"('05', '16')"
high,NH,05,01,10,10,8.39263015746998,"('05', '01')"
high,NH,05,02,10,10,6.771327250001519,"('05', '02')"
high,NH,05,03,10,10,5.7783396009622825,"('05', '03')"
high,NH,05,04,10,10,7.689771788921963,"('05', '04')"
high,NH,05,05,10,10,0.0,"('05', '05')"
high,NH,05,06,10,10,6.302308075148794,"('05', '06')"
high,NH,05,07,10,10,7.590061264464929,"('05', '07')"
high,NH,05,08,10,10,6.121422418303291,"('05', '08')"
high,NH,05,09,10,10,9.32124804477691,"('05', '09')"
high,NH,05,10,10,10,8.58771694650916,"('05', '10')"
high,NH,05,11,10,10,6.790479486138078,"('05', '11')"
high,NH,05,13,10,10,8.077518582573973,"('05', '13')"
high,NH,05,14,10,10,8.433695427569239,"('05', '14')"
high,NH,05,15,10,10,8.825410891208618,"('05', '15')"
high,NH,05,16,10,10,9.609384166640897,"('05', '16')"
high,NH,05,01,11,11,10.300632300795884,"('05', '01')"
high,NH,05,02,11,11,9.594309970307997,"('05', '02')"
high,NH,05,03,11,11,9.259690336306946,"('05', '03')"
high,NH,05,04,11,11,9.094512526728984,"('05', '04')"
high,NH,05,05,11,11,0.0,"('05', '05')"
high,NH,05,06,11,11,7.488113481343555,"('05', '06')"
high,NH,05,07,11,11,10.532036611709113,"('05', '07')"
high,NH,05,08,11,11,6.986896458721022,"('05', '08')"
high,NH,05,09,11,11,8.96681644880014,"('05', '09')"
high,NH,05,10,11,11,10.718617929190602,"('05', '10')"
high,NH,05,11,11,11,7.196022971269721,"('05', '11')"
high,NH,05,13,11,11,9.520618152987165,"('05', '13')"
high,NH,05,14,11,11,10.830924692477646,"('05', '14')"
high,NH,05,15,11,11,10.175216686917459,"('05', '15')"
high,NH,05,16,11,11,11.04319766602518,"('05', '16')"
high,NH,05,01,12,12,10.920870220932409,"('05', '01')"
high,NH,05,02,12,12,10.341137635823836,"('05', '02')"
high,NH,05,03,12,12,9.329538200546796,"('05', '03')"
high,NH,05,04,12,12,10.182765933552808,"('05', '04')"
high,NH,05,05,12,12,0.0,"('05', '05')"
high,NH,05,06,12,12,8.475372290198182,"('05', '06')"
high,NH,05,07,12,12,11.606421713317335,"('05', '07')"
high,NH,05,08,12,12,8.785517376496752,"('05', '08')"
high,NH,05,09,12,12,11.716201421000116,"('05', '09')"
high,NH,05,10,12,12,11.275535239926286,"('05', '10')"
high,NH,05,11,12,12,8.922678534420728,"('05', '11')"
high,NH,05,13,12,12,9.957791494570301,"('05', '13')"
high,NH,05,14,12,12,10.218308276414655,"('05', '14')"
high,NH,05,15,12,12,10.998101188530583,"('05', '15')"
high,NH,05,16,12,12,11.51625536310677,"('05', '16')"
high,NH,05,01,13,13,9.759440894073236,"('05', '01')"
high,NH,05,02,13,13,9.812329988502384,"('05', '02')"
high,NH,05,03,13,13,8.66637027998289,"('05', '03')"
high,NH,05,04,13,13,10.718859144597015,"('05', '04')"
high,NH,05,05,13,13,0.0,"('05', '05')"
high,NH,05,06,13,13,8.486042302818955,"('05', '06')"
high,NH,05,07,13,13,10.278076403125345,"('05', '07')"
high,NH,05,08,13,13,8.583650174903937,"('05', '08')"
high,NH,05,09,13,13,10.18875270278731,"('05', '09')"
high,NH,05,10,13,13,11.394295383792915,"('05', '10')"
high,NH,05,11,13,13,10.059893137064199,"('05', '11')"
high,NH,05,13,13,13,9.98017363085365,"('05', '13')"
high,NH,05,14,13,13,8.714999350618212,"('05', '14')"
high,NH,05,15,13,13,11.206365551522055,"('05', '15')"
high,NH,05,16,13,13,10.605985926352687,"('05', '16')"
high,NH,05,01,14,14,11.22359217533358,"('05', '01')"
high,NH,05,02,14,14,11.696749673316756,"('05', '02')"
high,NH,05,03,14,14,12.00071129877815,"('05', '03')"
high,NH,05,04,14,14,12.176347716052634,"('05', '04')"
high,NH,05,05,14,14,0.0,"('05', '05')"
high,NH,05,06,14,14,10.622952062963046,"('05', '06')"
high,NH,05,07,14,14,11.44327762717868,"('05', '07')"
high,NH,05,08,14,14,10.402533612308758,"('05', '08')"
high,NH,05,09,14,14,11.97482490720464,"('05', '09')"
high,NH,05,10,14,14,12.097813813811426,"('05', '10')"
high,NH,05,11,14,14,11.815411530438237,"('05', '11')"
high,NH,05,13,14,14,12.168472427910466,"('05', '13')"
high,NH,05,14,14,14,8.443883034540972,"('05', '14')"
high,NH,05,15,14,14,11.399865861027969,"('05', '15')"
high,NH,05,16,14,14,12.68834833400029,"('05', '16')"
high,NH,05,01,15,15,11.01754529135389,"('05', '01')"
high,NH,05,02,15,15,9.721241675642794,"('05', '02')"
high,NH,05,03,15,15,10.222029854939638,"('05', '03')"
high,NH,05,04,15,15,10.167532507620118,"('05', '04')"
high,NH,05,05,15,15,0.0,"('05', '05')"
high,NH,05,06,15,15,8.983991772839142,"('05', '06')"
high,NH,05,07,15,15,10.322353598314537,"('05', '07')"
high,NH,05,08,15,15,8.56511514701885,"('05', '08')"
high,NH,05,09,15,15,10.784942470050897,"('05', '09')"
high,NH,05,10,15,15,10.354519056306398,"('05', '10')"
high,NH,05,11,15,15,9.83946445238967,"('05', '11')"
high,NH,05,13,15,15,9.941861919251156,"('05', '13')"
high,NH,05,14,15,15,8.519558785205836,"('05', '14')"
high,NH,05,15,15,15,9.271216670992198,"('05', '15')"
high,NH,05,16,15,15,11.474120990570754,"('05', '16')"
high,NH,05,01,16,16,9.799491852333787,"('05', '01')"
high,NH,05,02,16,16,8.655791672660202,"('05', '02')"
high,NH,05,03,16,16,9.452068343302258,"('05', '03')"
high,NH,05,04,16,16,10.268373855964544,"('05', '04')"
high,NH,05,05,16,16,0.0,"('05', '05')"
high,NH,05,06,16,16,7.874684547556279,"('05', '06')"
high,NH,05,07,16,16,10.528591497074167,"('05', '07')"
high,NH,05,08,16,16,9.285134819100385,"('05', '08')"
high,NH,05,09,16,16,9.818225348550001,"('05', '09')"
high,NH,05,10,16,16,10.57024342755066,"('05', '10')"
high,NH,05,11,16,16,10.2284552589526,"('05', '11')"
high,NH,05,13,16,16,9.174226600078704,"('05', '13')"
high,NH,05,14,16,16,9.122920777701674,"('05', '14')"
high,NH,05,15,16,16,10.136818650604578,"('05', '15')"
high,NH,05,16,16,16,9.570967740838114,"('05', '16')"
high,NH,05,01,17,17,9.424215272505425,"('05', '01')"
high,NH,05,02,17,17,7.6232217392168184,"('05', '02')"
high,NH,05,03,17,17,7.556885218932192,"('05', '03')"
high,NH,05,04,17,17,8.438518715250893,"('05', '04')"
high,NH,05,05,17,17,0.0,"('05', '05')"
high,NH,05,06,17,17,5.923748333303594,"('05', '06')"
high,NH,05,07,17,17,9.180998777516228,"('05', '07')"
high,NH,05,08,17,17,7.754101331695756,"('05', '08')"
high,NH,05,09,17,17,9.44052137841397,"('05', '09')"
high,NH,05,10,17,17,8.591595622890454,"('05', '10')"
high,NH,05,11,17,17,8.935767608209868,"('05', '11')"
high,NH,05,13,17,17,7.792696739889716,"('05', '13')"
high,NH,05,14,17,17,7.758870820333129,"('05', '14')"
high,NH,05,15,17,17,7.980138407649226,"('05', '15')"
high,NH,05,16,17,17,10.491517909823223,"('05', '16')"
high,NH,06,01,0,0,6.88070067850059,"('06', '01')"
high,NH,06,02,0,0,5.0688364302295605,"('06', '02')"
high,NH,06,03,0,0,6.8696068292247245,"('06', '03')"
high,NH,06,04,0,0,5.852543257033214,"('06', '04')"
high,NH,06,05,0,0,7.241717373198775,"('06', '05')"
high,NH,06,06,0,0,0.0,"('06', '06')"
high,NH,06,07,0,0,6.506481557819984,"('06', '07')"
high,NH,06,08,0,0,7.2847893544252065,"('06', '08')"
high,NH,06,09,0,0,5.7195467012689445,"('06', '09')"
high,NH,06,10,0,0,7.361585680654882,"('06', '10')"
high,NH,06,11,0,0,6.656244610004703,"('06', '11')"
high,NH,06,13,0,0,6.679029429098112,"('06', '13')"
high,NH,06,14,0,0,5.406510265998846,"('06', '14')"
high,NH,06,15,0,0,6.662297784006173,"('06', '15')"
high,NH,06,16,0,0,7.070846447727364,"('06', '16')"
high,NH,06,01,1,1,6.650304200183398,"('06', '01')"
high,NH,06,02,1,1,4.27591723510182,"('06', '02')"
high,NH,06,03,1,1,4.734980457857567,"('06', '03')"
high,NH,06,04,1,1,5.213938781413269,"('06', '04')"
high,NH,06,05,1,1,8.629305407900768,"('06', '05')"
high,NH,06,06,1,1,0.0,"('06', '06')"
high,NH,06,07,1,1,5.64842512148673,"('06', '07')"
high,NH,06,08,1,1,6.6142686535045785,"('06', '08')"
high,NH,06,09,1,1,4.531300906408216,"('06', '09')"
high,NH,06,10,1,1,6.467358956921896,"('06', '10')"
high,NH,06,11,1,1,6.573336793491998,"('06', '11')"
high,NH,06,13,1,1,6.454957910811252,"('06', '13')"
high,NH,06,14,1,1,7.872016086434683,"('06', '14')"
high,NH,06,15,1,1,5.596291936513452,"('06', '15')"
high,NH,06,16,1,1,7.926050224768085,"('06', '16')"
high,NH,06,01,2,2,5.887407893931984,"('06', '01')"
high,NH,06,02,2,2,5.781088784437122,"('06', '02')"
high,NH,06,03,2,2,4.948908293663631,"('06', '03')"
high,NH,06,04,2,2,5.4496527774144665,"('06', '04')"
high,NH,06,05,2,2,7.992555406965588,"('06', '05')"
high,NH,06,06,2,2,0.0,"('06', '06')"
high,NH,06,07,2,2,7.051492767951121,"('06', '07')"
high,NH,06,08,2,2,6.134095706751599,"('06', '08')"
high,NH,06,09,2,2,5.069804676530213,"('06', '09')"
high,NH,06,10,2,2,6.783517276159656,"('06', '10')"
high,NH,06,11,2,2,9.193337025113973,"('06', '11')"
high,NH,06,13,2,2,5.599448316852404,"('06', '13')"
high,NH,06,14,2,2,7.384975151512788,"('06', '14')"
high,NH,06,15,2,2,5.222138867990425,"('06', '15')"
high,NH,06,16,2,2,5.870096478318815,"('06', '16')"
high,NH,06,01,3,3,6.02135785477234,"('06', '01')"
high,NH,06,02,3,3,5.289503069894846,"('06', '02')"
high,NH,06,03,3,3,5.261618835792833,"('06', '03')"
high,NH,06,04,3,3,5.652591415702495,"('06', '04')"
high,NH,06,05,3,3,6.562495111026651,"('06', '05')"
high,NH,06,06,3,3,0.0,"('06', '06')"
high,NH,06,07,3,3,6.820992044715555,"('06', '07')"
